Departure ID,Arrival ID,Departure Epoch,time-of-flight [s],Atom Delta-V [km/s],Lambert Delta-V [km/s]
16111,39261,2016-02-01 00:00:00.000000 UTC,160570,22.9782,31.0915
39261,16111,2016-02-01 00:00:00.000000 UTC,219640,22.9844,29.8943
16111,28255,2016-02-01 00:00:00.000000 UTC,236290,22.9852,28.6092
16111,28255,2016-02-01 00:00:00.000000 UTC,180970,22.9879,26.9826
29093,28255,2016-02-01 00:00:00.000000 UTC,33970,22.9959,27.9934
16111,28255,2016-02-01 00:00:00.000000 UTC,55720,22.9991,25.7785
39261,16111,2016-02-01 00:00:00.000000 UTC,63160,23.0098,29.244
28255,29093,2016-02-01 00:00:00.000000 UTC,247360,23.0224,27.618
16111,28255,2016-02-01 00:00:00.000000 UTC,61240,23.0312,27.4989
28255,39261,2016-02-01 00:00:00.000000 UTC,255850,23.033,26.9586
16111,29093,2016-02-01 00:00:00.000000 UTC,43750,23.0428,28.8501
16111,28255,2016-02-01 00:00:00.000000 UTC,43000,23.047,28.17
16111,29093,2016-02-01 00:00:00.000000 UTC,255760,23.0532,27.455
29093,39261,2016-02-01 00:00:00.000000 UTC,46690,23.0548,28.5597
39261,28255,2016-02-01 00:00:00.000000 UTC,64030,23.0701,28.7158
39261,29093,2016-02-01 00:00:00.000000 UTC,249760,23.0721,28.6674
29093,28255,2016-02-01 00:00:00.000000 UTC,54010,23.0728,25.7304
16111,39261,2016-02-01 00:00:00.000000 UTC,24970,23.088,25.7442
16111,28255,2016-02-01 00:00:00.000000 UTC,224590,23.0965,29.2314
28255,29093,2016-02-01 00:00:00.000000 UTC,294640,23.1023,30.172
16111,29093,2016-02-01 00:00:00.000000 UTC,32350,23.1094,28.064
39261,28255,2016-02-01 00:00:00.000000 UTC,73030,23.111,28.0794
28255,39261,2016-02-01 00:00:00.000000 UTC,71050,23.1123,28.6117
16111,28255,2016-02-01 00:00:00.000000 UTC,61630,23.1185,26.1332
29093,16111,2016-02-01 00:00:00.000000 UTC,4660,23.1197,31.0502
28255,29093,2016-02-01 00:00:00.000000 UTC,83350,23.1207,28.863
39261,16111,2016-02-01 00:00:00.000000 UTC,63100,23.1245,29.0758
29093,39261,2016-02-01 00:00:00.000000 UTC,46030,23.1271,26.4679
29093,28255,2016-02-01 00:00:00.000000 UTC,282970,23.1355,19.213
28255,16111,2016-02-01 00:00:00.000000 UTC,63040,23.1414,29.0037
29093,39261,2016-02-01 00:00:00.000000 UTC,269770,23.1467,29.639
39261,29093,2016-02-01 00:00:00.000000 UTC,52180,23.1726,28.6638
39261,28255,2016-02-01 00:00:00.000000 UTC,233140,23.1761,31.0756
39261,29093,2016-02-01 00:00:00.000000 UTC,280300,23.1891,29.6399
16111,39261,2016-02-01 00:00:00.000000 UTC,147220,23.1898,31.8147
28255,29093,2016-02-01 00:00:00.000000 UTC,294340,23.1924,29.3036
16111,28255,2016-02-01 00:00:00.000000 UTC,58180,23.1939,29.5605
29093,39261,2016-02-01 00:00:00.000000 UTC,61750,23.1959,28.3223
39261,28255,2016-02-01 00:00:00.000000 UTC,116140,23.2002,20.7772
39261,29093,2016-02-01 00:00:00.000000 UTC,276160,23.2114,20.538
39261,29093,2016-02-01 00:00:00.000000 UTC,40840,23.2209,28.6004
16111,29093,2016-02-01 00:00:00.000000 UTC,212800,23.2262,30.4214
28255,29093,2016-02-01 00:00:00.000000 UTC,188950,23.2317,21.4721
29093,16111,2016-02-01 00:00:00.000000 UTC,294460,23.234,28.6386
39261,28255,2016-02-01 00:00:00.000000 UTC,21310,23.234,23.3124
16111,29093,2016-02-01 00:00:00.000000 UTC,252040,23.239,29.9863
29093,39261,2016-02-01 00:00:00.000000 UTC,52750,23.2446,28.7801
16111,39261,2016-02-01 00:00:00.000000 UTC,34510,23.2536,28.1532
16111,29093,2016-02-01 00:00:00.000000 UTC,268960,23.2605,30.0796
39261,16111,2016-02-01 00:00:00.000000 UTC,23920,23.2817,28.1178
16111,28255,2016-02-01 00:00:00.000000 UTC,45340,23.2929,26.457
28255,39261,2016-02-01 00:00:00.000000 UTC,181120,23.2961,18.4948
29093,28255,2016-02-01 00:00:00.000000 UTC,288910,23.305,20.9225
29093,28255,2016-02-01 00:00:00.000000 UTC,59950,23.3179,25.809
29093,39261,2016-02-01 00:00:00.000000 UTC,200260,23.3215,29.9815
28255,39261,2016-02-01 00:00:00.000000 UTC,289720,23.3302,18.6574
39261,28255,2016-02-01 00:00:00.000000 UTC,10480,23.3348,28.6291
16111,39261,2016-02-01 00:00:00.000000 UTC,151900,23.3359,28.715
16111,39261,2016-02-01 00:00:00.000000 UTC,24490,23.3385,23.345
16111,28255,2016-02-01 00:00:00.000000 UTC,58060,23.3399,29.2604
29093,39261,2016-02-01 00:00:00.000000 UTC,92710,23.3423,26.1773
29093,16111,2016-02-01 00:00:00.000000 UTC,168550,23.3483,31.3607
29093,16111,2016-02-01 00:00:00.000000 UTC,227860,23.3545,30.0699
28255,16111,2016-02-01 00:00:00.000000 UTC,175420,23.3556,28.2766
28255,39261,2016-02-01 00:00:00.000000 UTC,89290,23.3556,29.2097
29093,39261,2016-02-01 00:00:00.000000 UTC,87340,23.3565,16.5163
28255,16111,2016-02-01 00:00:00.000000 UTC,91510,23.3607,27.7854
39261,16111,2016-02-01 00:00:00.000000 UTC,89020,23.3678,26.1593
29093,16111,2016-02-01 00:00:00.000000 UTC,278350,23.3693,30.6049
16111,28255,2016-02-01 00:00:00.000000 UTC,10570,23.3709,29.5127
39261,16111,2016-02-01 00:00:00.000000 UTC,297850,23.3729,29.798
28255,29093,2016-02-01 00:00:00.000000 UTC,54970,23.3875,29.0329
16111,39261,2016-02-01 00:00:00.000000 UTC,242800,23.3886,30.078
29093,39261,2016-02-01 00:00:00.000000 UTC,58810,23.3923,28.9774
39261,29093,2016-02-01 00:00:00.000000 UTC,52150,23.3967,28.7487
28255,29093,2016-02-01 00:00:00.000000 UTC,8710,23.3981,20.2902
16111,28255,2016-02-01 00:00:00.000000 UTC,61780,23.4028,25.5603
28255,29093,2016-02-01 00:00:00.000000 UTC,69130,23.4089,28.518
29093,39261,2016-02-01 00:00:00.000000 UTC,67780,23.409,28.4351
29093,28255,2016-02-01 00:00:00.000000 UTC,94630,23.4118,25.6919
28255,39261,2016-02-01 00:00:00.000000 UTC,227740,23.4186,29.0653
39261,16111,2016-02-01 00:00:00.000000 UTC,79960,23.4218,29.5437
29093,16111,2016-02-01 00:00:00.000000 UTC,266500,23.423,28.5968
39261,28255,2016-02-01 00:00:00.000000 UTC,81970,23.4233,29.1068
29093,39261,2016-02-01 00:00:00.000000 UTC,234130,23.4278,30.9453
16111,29093,2016-02-01 00:00:00.000000 UTC,247000,23.4296,31.5243
16111,28255,2016-02-01 00:00:00.000000 UTC,248770,23.4298,30.1705
29093,39261,2016-02-01 00:00:00.000000 UTC,46060,23.434,26.5755
16111,28255,2016-02-01 00:00:00.000000 UTC,39460,23.4408,26.5416
28255,39261,2016-02-01 00:00:00.000000 UTC,95320,23.4629,29.2612
28255,39261,2016-02-01 00:00:00.000000 UTC,76870,23.4644,28.0925
16111,29093,2016-02-01 00:00:00.000000 UTC,49360,23.4772,28.9335
39261,16111,2016-02-01 00:00:00.000000 UTC,88210,23.4805,28.921
16111,29093,2016-02-01 00:00:00.000000 UTC,32320,23.4858,27.9651
29093,16111,2016-02-01 00:00:00.000000 UTC,264250,23.4893,29.9528
16111,28255,2016-02-01 00:00:00.000000 UTC,296470,23.497,30.2551
29093,39261,2016-02-01 00:00:00.000000 UTC,58780,23.5054,28.8979
28255,29093,2016-02-01 00:00:00.000000 UTC,277270,23.5077,28.7412
28255,29093,2016-02-01 00:00:00.000000 UTC,66280,23.5095,29.1173
29093,28255,2016-02-01 00:00:00.000000 UTC,245410,23.5119,29.1038
39261,29093,2016-02-01 00:00:00.000000 UTC,252130,23.5166,29.5698
29093,16111,2016-02-01 00:00:00.000000 UTC,255850,23.5185,30.2046
29093,28255,2016-02-01 00:00:00.000000 UTC,18190,23.5227,23.5505
28255,39261,2016-02-01 00:00:00.000000 UTC,101380,23.5332,29.3838
29093,39261,2016-02-01 00:00:00.000000 UTC,74020,23.5333,27.9111
16111,29093,2016-02-01 00:00:00.000000 UTC,291670,23.535,30.6083
28255,39261,2016-02-01 00:00:00.000000 UTC,141340,23.5486,26.1217
16111,29093,2016-02-01 00:00:00.000000 UTC,285520,23.5491,29.1193
28255,39261,2016-02-01 00:00:00.000000 UTC,73870,23.5514,28.8974
16111,28255,2016-02-01 00:00:00.000000 UTC,280000,23.5559,20.9529
28255,29093,2016-02-01 00:00:00.000000 UTC,60610,23.558,29.1221
16111,29093,2016-02-01 00:00:00.000000 UTC,37990,23.5638,28.2888
29093,28255,2016-02-01 00:00:00.000000 UTC,275380,23.5683,29.5922
29093,39261,2016-02-01 00:00:00.000000 UTC,43570,23.5713,28.1506
16111,28255,2016-02-01 00:00:00.000000 UTC,73810,23.5752,25.4223
39261,28255,2016-02-01 00:00:00.000000 UTC,91420,23.5757,26.7417
29093,16111,2016-02-01 00:00:00.000000 UTC,80200,23.5768,27.3725
39261,28255,2016-02-01 00:00:00.000000 UTC,93940,23.5784,29.347
39261,29093,2016-02-01 00:00:00.000000 UTC,267070,23.5821,27.3318
28255,39261,2016-02-01 00:00:00.000000 UTC,101320,23.5831,29.2297
29093,39261,2016-02-01 00:00:00.000000 UTC,86260,23.588,27.5259
29093,39261,2016-02-01 00:00:00.000000 UTC,73810,23.592,28.5355
16111,39261,2016-02-01 00:00:00.000000 UTC,31420,23.5931,27.5683
16111,29093,2016-02-01 00:00:00.000000 UTC,174670,23.5948,18.4234
16111,28255,2016-02-01 00:00:00.000000 UTC,57970,23.6002,29.0232
16111,39261,2016-02-01 00:00:00.000000 UTC,257680,23.6103,30.0224
16111,29093,2016-02-01 00:00:00.000000 UTC,10180,23.6211,29.5006
39261,29093,2016-02-01 00:00:00.000000 UTC,60520,23.6232,28.155
39261,28255,2016-02-01 00:00:00.000000 UTC,93910,23.6283,29.2708
16111,39261,2016-02-01 00:00:00.000000 UTC,71650,23.636,25.9487
28255,29093,2016-02-01 00:00:00.000000 UTC,54940,23.6397,29.1127
16111,39261,2016-02-01 00:00:00.000000 UTC,205030,23.6536,18.7221
16111,28255,2016-02-01 00:00:00.000000 UTC,242380,23.6546,28.9971
28255,39261,2016-02-01 00:00:00.000000 UTC,95170,23.6592,28.8652
39261,29093,2016-02-01 00:00:00.000000 UTC,282250,23.6654,32.0335
29093,28255,2016-02-01 00:00:00.000000 UTC,215320,23.6665,28.2258
16111,28255,2016-02-01 00:00:00.000000 UTC,79660,23.6678,25.96
16111,28255,2016-02-01 00:00:00.000000 UTC,266380,23.6793,29.4704
16111,39261,2016-02-01 00:00:00.000000 UTC,279010,23.6831,30.1739
16111,39261,2016-02-01 00:00:00.000000 UTC,43570,23.6837,28.2286
29093,28255,2016-02-01 00:00:00.000000 UTC,287440,23.6879,29.965
28255,39261,2016-02-01 00:00:00.000000 UTC,113440,23.6912,29.462
28255,29093,2016-02-01 00:00:00.000000 UTC,66250,23.6917,29.1989
29093,28255,2016-02-01 00:00:00.000000 UTC,60910,23.6961,28.9132
28255,39261,2016-02-01 00:00:00.000000 UTC,49600,23.6999,28.8096
39261,16111,2016-02-01 00:00:00.000000 UTC,96760,23.7038,29.7747
28255,16111,2016-02-01 00:00:00.000000 UTC,113860,23.706,28.0678
39261,28255,2016-02-01 00:00:00.000000 UTC,42880,23.7167,28.4142
28255,29093,2016-02-01 00:00:00.000000 UTC,71920,23.7184,29.1832
16111,39261,2016-02-01 00:00:00.000000 UTC,67900,23.7224,29.2768
39261,16111,2016-02-01 00:00:00.000000 UTC,51700,23.7247,28.2024
28255,29093,2016-02-01 00:00:00.000000 UTC,117130,23.725,29.2158
29093,28255,2016-02-01 00:00:00.000000 UTC,103570,23.7302,31.3866
28255,39261,2016-02-01 00:00:00.000000 UTC,107290,23.737,29.1135
29093,16111,2016-02-01 00:00:00.000000 UTC,186370,23.7414,28.455
29093,39261,2016-02-01 00:00:00.000000 UTC,287680,23.7444,29.1571
39261,29093,2016-02-01 00:00:00.000000 UTC,295240,23.7465,27.3622
28255,39261,2016-02-01 00:00:00.000000 UTC,128680,23.7482,27.9648
16111,39261,2016-02-01 00:00:00.000000 UTC,7510,23.7499,28.2142
29093,39261,2016-02-01 00:00:00.000000 UTC,227560,23.7606,29.6074
16111,28255,2016-02-01 00:00:00.000000 UTC,296020,23.7725,29.0401
39261,16111,2016-02-01 00:00:00.000000 UTC,118390,23.7752,27.6783
39261,29093,2016-02-01 00:00:00.000000 UTC,275680,23.7796,32.1011
29093,16111,2016-02-01 00:00:00.000000 UTC,74110,23.7871,28.9785
28255,16111,2016-02-01 00:00:00.000000 UTC,99490,23.7881,29.2244
16111,39261,2016-02-01 00:00:00.000000 UTC,224440,23.7949,29.3576
28255,39261,2016-02-01 00:00:00.000000 UTC,40150,23.795,25.455
39261,28255,2016-02-01 00:00:00.000000 UTC,278620,23.7962,29.667
39261,16111,2016-02-01 00:00:00.000000 UTC,102340,23.7998,29.7877
39261,29093,2016-02-01 00:00:00.000000 UTC,117310,23.8017,30.0782
16111,39261,2016-02-01 00:00:00.000000 UTC,291070,23.8052,30.178
16111,28255,2016-02-01 00:00:00.000000 UTC,19990,23.8101,23.8314
16111,28255,2016-02-01 00:00:00.000000 UTC,69940,23.8275,29.3464
39261,16111,2016-02-01 00:00:00.000000 UTC,99880,23.8283,27.4879
28255,16111,2016-02-01 00:00:00.000000 UTC,257500,23.8288,18.6053
28255,29093,2016-02-01 00:00:00.000000 UTC,33640,23.8304,23.7392
29093,16111,2016-02-01 00:00:00.000000 UTC,70510,23.8395,26.5979
29093,28255,2016-02-01 00:00:00.000000 UTC,60880,23.8403,28.8326
29093,28255,2016-02-01 00:00:00.000000 UTC,100210,23.8424,27.1322
29093,16111,2016-02-01 00:00:00.000000 UTC,272140,23.854,28.7604
39261,29093,2016-02-01 00:00:00.000000 UTC,117250,23.8551,29.923
29093,28255,2016-02-01 00:00:00.000000 UTC,204160,23.8632,30.2767
29093,39261,2016-02-01 00:00:00.000000 UTC,46570,23.8672,28.2227
29093,16111,2016-02-01 00:00:00.000000 UTC,244660,23.8771,30.1692
28255,16111,2016-02-01 00:00:00.000000 UTC,192460,23.879,27.4499
39261,28255,2016-02-01 00:00:00.000000 UTC,136180,23.8825,30.7775
39261,28255,2016-02-01 00:00:00.000000 UTC,21880,23.8843,26.3846
39261,28255,2016-02-01 00:00:00.000000 UTC,276460,23.8872,26.9651
28255,29093,2016-02-01 00:00:00.000000 UTC,97450,23.8887,29.3283
16111,28255,2016-02-01 00:00:00.000000 UTC,226900,23.8941,31.7882
28255,39261,2016-02-01 00:00:00.000000 UTC,221140,23.897,27.3904
28255,39261,2016-02-01 00:00:00.000000 UTC,239770,23.8985,28.9949
39261,28255,2016-02-01 00:00:00.000000 UTC,121150,23.9017,27.2931
16111,29093,2016-02-01 00:00:00.000000 UTC,297100,23.9023,30.0597
28255,39261,2016-02-01 00:00:00.000000 UTC,67750,23.9072,29.0275
29093,16111,2016-02-01 00:00:00.000000 UTC,65770,23.914,29.4025
16111,29093,2016-02-01 00:00:00.000000 UTC,75340,23.9142,26.9908
29093,39261,2016-02-01 00:00:00.000000 UTC,52630,23.9254,28.45
39261,29093,2016-02-01 00:00:00.000000 UTC,105850,23.9295,29.4826
16111,28255,2016-02-01 00:00:00.000000 UTC,91090,23.9308,27.8257
39261,16111,2016-02-01 00:00:00.000000 UTC,264010,23.9339,28.9014
29093,39261,2016-02-01 00:00:00.000000 UTC,175540,23.944,31.2542
16111,29093,2016-02-01 00:00:00.000000 UTC,24940,23.9458,23.548
28255,29093,2016-02-01 00:00:00.000000 UTC,221170,23.9611,29.3176
28255,16111,2016-02-01 00:00:00.000000 UTC,108730,23.9652,26.3516
28255,29093,2016-02-01 00:00:00.000000 UTC,134470,23.9695,27.9683
29093,16111,2016-02-01 00:00:00.000000 UTC,238420,23.9701,28.1501
16111,39261,2016-02-01 00:00:00.000000 UTC,181900,23.9802,28.3559
39261,28255,2016-02-01 00:00:00.000000 UTC,296200,23.9832,28.8736
28255,39261,2016-02-01 00:00:00.000000 UTC,164860,23.9905,28.2064
28255,16111,2016-02-01 00:00:00.000000 UTC,110620,24.0015,29.1493
16111,39261,2016-02-01 00:00:00.000000 UTC,272980,24.0049,30.1714
16111,29093,2016-02-01 00:00:00.000000 UTC,32020,24.0073,26.8776
39261,16111,2016-02-01 00:00:00.000000 UTC,202540,24.0149,28.9072
39261,16111,2016-02-01 00:00:00.000000 UTC,111040,24.0177,27.6797
16111,28255,2016-02-01 00:00:00.000000 UTC,132010,24.0269,30.3806
29093,16111,2016-02-01 00:00:00.000000 UTC,34840,24.0304,28.5016
28255,39261,2016-02-01 00:00:00.000000 UTC,85900,24.0425,29.1382
39261,28255,2016-02-01 00:00:00.000000 UTC,26020,24.0496,24.046
16111,39261,2016-02-01 00:00:00.000000 UTC,101410,24.0543,27.7373
28255,16111,2016-02-01 00:00:00.000000 UTC,256780,24.0546,31.6571
28255,39261,2016-02-01 00:00:00.000000 UTC,119260,24.0606,28.9428
39261,28255,2016-02-01 00:00:00.000000 UTC,135670,24.062,29.6219
16111,39261,2016-02-01 00:00:00.000000 UTC,73870,24.0676,29.2016
29093,39261,2016-02-01 00:00:00.000000 UTC,110350,24.07,27.9056
28255,29093,2016-02-01 00:00:00.000000 UTC,60550,24.0714,29.2811
28255,29093,2016-02-01 00:00:00.000000 UTC,12520,24.073,26.3294
28255,39261,2016-02-01 00:00:00.000000 UTC,73780,24.09,29.1234
28255,39261,2016-02-01 00:00:00.000000 UTC,94510,24.0911,26.8803
29093,16111,2016-02-01 00:00:00.000000 UTC,283390,24.0919,28.9867
39261,29093,2016-02-01 00:00:00.000000 UTC,263140,24.0947,28.8494
29093,39261,2016-02-01 00:00:00.000000 UTC,116380,24.0968,27.9631
29093,39261,2016-02-01 00:00:00.000000 UTC,151060,24.0981,31.7939
29093,28255,2016-02-01 00:00:00.000000 UTC,106090,24.0994,27.4657
29093,28255,2016-02-01 00:00:00.000000 UTC,72820,24.1002,29.0648
29093,28255,2016-02-01 00:00:00.000000 UTC,95770,24.1055,26.584
28255,29093,2016-02-01 00:00:00.000000 UTC,93190,24.1102,19.0291
28255,16111,2016-02-01 00:00:00.000000 UTC,255610,24.1148,28.4059
39261,29093,2016-02-01 00:00:00.000000 UTC,181600,24.1169,30.1319
29093,28255,2016-02-01 00:00:00.000000 UTC,46990,24.1224,24.2975
29093,16111,2016-02-01 00:00:00.000000 UTC,54490,24.1278,28.913
39261,16111,2016-02-01 00:00:00.000000 UTC,32020,24.1288,28.6352
29093,39261,2016-02-01 00:00:00.000000 UTC,116800,24.1331,26.5845
16111,28255,2016-02-01 00:00:00.000000 UTC,42880,24.1478,28.5075
16111,28255,2016-02-01 00:00:00.000000 UTC,38020,24.1759,24.2747
29093,39261,2016-02-01 00:00:00.000000 UTC,76840,24.1777,29.0799
39261,16111,2016-02-01 00:00:00.000000 UTC,113260,24.1828,29.1201
28255,16111,2016-02-01 00:00:00.000000 UTC,228910,24.1946,31.8091
39261,16111,2016-02-01 00:00:00.000000 UTC,279010,24.1995,27.7138
39261,28255,2016-02-01 00:00:00.000000 UTC,141610,24.2,29.5958
28255,29093,2016-02-01 00:00:00.000000 UTC,83140,24.2009,29.4524
28255,39261,2016-02-01 00:00:00.000000 UTC,185860,24.2013,29.8673
28255,16111,2016-02-01 00:00:00.000000 UTC,164110,24.2043,28.6349
39261,16111,2016-02-01 00:00:00.000000 UTC,48850,24.2098,28.8867
29093,39261,2016-02-01 00:00:00.000000 UTC,257500,24.2119,29.0591
29093,39261,2016-02-01 00:00:00.000000 UTC,239650,24.2187,29.6983
39261,28255,2016-02-01 00:00:00.000000 UTC,10420,24.2236,28.4687
16111,28255,2016-02-01 00:00:00.000000 UTC,108970,24.2295,28.0218
28255,39261,2016-02-01 00:00:00.000000 UTC,204010,24.2414,30.0484
29093,16111,2016-02-01 00:00:00.000000 UTC,266620,24.249,28.9805
29093,28255,2016-02-01 00:00:00.000000 UTC,218080,24.2503,31.369
39261,29093,2016-02-01 00:00:00.000000 UTC,46420,24.2524,28.8845
16111,29093,2016-02-01 00:00:00.000000 UTC,167290,24.256,28.9891
16111,39261,2016-02-01 00:00:00.000000 UTC,85120,24.2575,26.8923
16111,29093,2016-02-01 00:00:00.000000 UTC,61150,24.2598,30.5169
39261,29093,2016-02-01 00:00:00.000000 UTC,192130,24.2618,31.8229
29093,28255,2016-02-01 00:00:00.000000 UTC,7210,24.2619,27.9691
29093,39261,2016-02-01 00:00:00.000000 UTC,177070,24.2655,27.1545
16111,28255,2016-02-01 00:00:00.000000 UTC,81820,24.2664,29.3848
29093,16111,2016-02-01 00:00:00.000000 UTC,227530,24.2671,29.0793
28255,16111,2016-02-01 00:00:00.000000 UTC,209290,24.2693,27.3251
28255,29093,2016-02-01 00:00:00.000000 UTC,232120,24.2729,28.3561
16111,29093,2016-02-01 00:00:00.000000 UTC,92470,24.2823,26.3363
29093,28255,2016-02-01 00:00:00.000000 UTC,129370,24.2847,29.3399
16111,29093,2016-02-01 00:00:00.000000 UTC,193090,24.2876,29.6291
16111,29093,2016-02-01 00:00:00.000000 UTC,26380,24.2903,26.5797
39261,16111,2016-02-01 00:00:00.000000 UTC,217390,24.2909,27.9056
29093,28255,2016-02-01 00:00:00.000000 UTC,22840,24.2933,24.3442
39261,28255,2016-02-01 00:00:00.000000 UTC,272200,24.2955,28.4018
29093,28255,2016-02-01 00:00:00.000000 UTC,264040,24.3048,30.998
28255,29093,2016-02-01 00:00:00.000000 UTC,44920,24.305,24.3039
16111,29093,2016-02-01 00:00:00.000000 UTC,242680,24.3051,32.4333
16111,29093,2016-02-01 00:00:00.000000 UTC,117250,24.3079,30.5814
29093,39261,2016-02-01 00:00:00.000000 UTC,88930,24.3127,29.2829
28255,39261,2016-02-01 00:00:00.000000 UTC,97960,24.3167,29.2742
29093,28255,2016-02-01 00:00:00.000000 UTC,123790,24.3199,28.2014
29093,39261,2016-02-01 00:00:00.000000 UTC,272110,24.323,31.3999
29093,39261,2016-02-01 00:00:00.000000 UTC,220870,24.3316,27.6985
28255,16111,2016-02-01 00:00:00.000000 UTC,15430,24.332,27.2284
29093,39261,2016-02-01 00:00:00.000000 UTC,76810,24.3343,28.9991
39261,29093,2016-02-01 00:00:00.000000 UTC,71350,24.3423,26.8939
28255,29093,2016-02-01 00:00:00.000000 UTC,156460,24.3433,29.7092
28255,29093,2016-02-01 00:00:00.000000 UTC,179050,24.345,29.6312
29093,39261,2016-02-01 00:00:00.000000 UTC,148540,24.3455,27.6237
16111,39261,2016-02-01 00:00:00.000000 UTC,119950,24.3474,26.4478
39261,28255,2016-02-01 00:00:00.000000 UTC,110170,24.3508,22.4063
39261,29093,2016-02-01 00:00:00.000000 UTC,69010,24.3528,29.1629
16111,39261,2016-02-01 00:00:00.000000 UTC,134500,24.3828,30.4372
39261,28255,2016-02-01 00:00:00.000000 UTC,273010,24.3833,30.5132
16111,28255,2016-02-01 00:00:00.000000 UTC,167500,24.3858,31.1749
39261,29093,2016-02-01 00:00:00.000000 UTC,136690,24.3875,29.5321
29093,28255,2016-02-01 00:00:00.000000 UTC,173470,24.3884,27.7356
28255,16111,2016-02-01 00:00:00.000000 UTC,90910,24.3899,29.6354
39261,16111,2016-02-01 00:00:00.000000 UTC,219910,24.3928,30.6145
29093,39261,2016-02-01 00:00:00.000000 UTC,251710,24.3957,29.7077
16111,28255,2016-02-01 00:00:00.000000 UTC,120880,24.3972,28.1593
39261,29093,2016-02-01 00:00:00.000000 UTC,52060,24.3991,28.9942
39261,28255,2016-02-01 00:00:00.000000 UTC,243190,24.4067,30.4405
29093,28255,2016-02-01 00:00:00.000000 UTC,191260,24.4071,27.4997
16111,29093,2016-02-01 00:00:00.000000 UTC,109210,24.4073,27.14
16111,29093,2016-02-01 00:00:00.000000 UTC,109300,24.4074,26.7986
16111,28255,2016-02-01 00:00:00.000000 UTC,130960,24.4089,17.5944
39261,16111,2016-02-01 00:00:00.000000 UTC,295720,24.409,27.9694
16111,28255,2016-02-01 00:00:00.000000 UTC,123850,24.4093,30.4585
16111,28255,2016-02-01 00:00:00.000000 UTC,263410,24.4195,30.2242
29093,28255,2016-02-01 00:00:00.000000 UTC,108670,24.4231,29.6261
39261,28255,2016-02-01 00:00:00.000000 UTC,273040,24.428,30.5814
16111,29093,2016-02-01 00:00:00.000000 UTC,114430,24.4298,28.6344
16111,28255,2016-02-01 00:00:00.000000 UTC,93010,24.4424,27.2986
39261,29093,2016-02-01 00:00:00.000000 UTC,286150,24.4441,30.2427
29093,28255,2016-02-01 00:00:00.000000 UTC,257320,24.4577,29.0877
28255,16111,2016-02-01 00:00:00.000000 UTC,231460,24.4577,28.077
16111,39261,2016-02-01 00:00:00.000000 UTC,224320,24.4599,29.0274
29093,39261,2016-02-01 00:00:00.000000 UTC,113110,24.4618,29.6128
28255,29093,2016-02-01 00:00:00.000000 UTC,190330,24.4639,29.6271
28255,16111,2016-02-01 00:00:00.000000 UTC,208840,24.4667,28.8258
29093,16111,2016-02-01 00:00:00.000000 UTC,189430,24.4736,31.8162
28255,39261,2016-02-01 00:00:00.000000 UTC,246040,24.4765,29.6426
28255,39261,2016-02-01 00:00:00.000000 UTC,97930,24.4766,29.349
16111,39261,2016-02-01 00:00:00.000000 UTC,85900,24.4776,29.2534
29093,39261,2016-02-01 00:00:00.000000 UTC,107050,24.4814,29.4986
28255,39261,2016-02-01 00:00:00.000000 UTC,166900,24.4824,27.3713
29093,16111,2016-02-01 00:00:00.000000 UTC,119020,24.4858,28.8964
28255,29093,2016-02-01 00:00:00.000000 UTC,66160,24.4945,29.4367
39261,28255,2016-02-01 00:00:00.000000 UTC,284770,24.4983,30.1447
29093,28255,2016-02-01 00:00:00.000000 UTC,120610,24.5002,29.7462
28255,29093,2016-02-01 00:00:00.000000 UTC,264280,24.5019,27.583
29093,39261,2016-02-01 00:00:00.000000 UTC,110110,24.5075,28.6265
29093,28255,2016-02-01 00:00:00.000000 UTC,267070,24.5086,28.149
16111,39261,2016-02-01 00:00:00.000000 UTC,262810,24.514,31.9941
29093,39261,2016-02-01 00:00:00.000000 UTC,227140,24.5157,28.4306
29093,39261,2016-02-01 00:00:00.000000 UTC,158650,24.5202,28.0937
29093,28255,2016-02-01 00:00:00.000000 UTC,28840,24.5206,24.5122
29093,28255,2016-02-01 00:00:00.000000 UTC,39850,24.522,28.3832
29093,28255,2016-02-01 00:00:00.000000 UTC,126640,24.522,29.9513
16111,28255,2016-02-01 00:00:00.000000 UTC,123670,24.5237,30.0237
28255,16111,2016-02-01 00:00:00.000000 UTC,47350,24.5238,24.4982
16111,29093,2016-02-01 00:00:00.000000 UTC,173980,24.5246,31.8062
16111,28255,2016-02-01 00:00:00.000000 UTC,279100,24.5268,31.4215
28255,16111,2016-02-01 00:00:00.000000 UTC,186640,24.5285,28.2041
16111,28255,2016-02-01 00:00:00.000000 UTC,132790,24.5325,28.2821
28255,16111,2016-02-01 00:00:00.000000 UTC,216910,24.5367,29.6907
16111,28255,2016-02-01 00:00:00.000000 UTC,54820,24.5458,28.7459
16111,39261,2016-02-01 00:00:00.000000 UTC,83830,24.5505,25.7422
16111,39261,2016-02-01 00:00:00.000000 UTC,106960,24.5551,29.1798
16111,29093,2016-02-01 00:00:00.000000 UTC,191530,24.5561,30.2322
39261,29093,2016-02-01 00:00:00.000000 UTC,165190,24.5643,28.6685
39261,28255,2016-02-01 00:00:00.000000 UTC,120190,24.5672,29.9266
16111,29093,2016-02-01 00:00:00.000000 UTC,258310,24.5781,31.6517
